2019-08-13 22:12:08,625 [   6368]   WARN - com.intellij.util.xmlb.Binding - no accessors for interface com.intellij.openapi.extensions.PluginDescriptor 
2019-08-13 22:12:08,628 [   6371]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2019-08-13 22:12:08,732 [   6475]   INFO - m.intellij.ui.mac.touchbar.NST - nst library works properly, successfully created and released native touchbar object 
2019-08-13 22:12:08,794 [   6537]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-08-13 22:12:09,034 [   6777]   INFO - il.indexing.FileBasedIndexImpl - Index exts enumerated:71, number of extensions:47 
2019-08-13 22:12:09,039 [   6782]   INFO - il.indexing.FileBasedIndexImpl - Index scheduled:4 
2019-08-13 22:12:09,053 [   6796]   INFO - il.indexing.FileBasedIndexImpl - Index FilenameIndex will be built. 
2019-08-13 22:12:09,081 [   6824]   INFO - il.indexing.FileBasedIndexImpl - Index filetypes will be built. 
2019-08-13 22:12:09,082 [   6825]   INFO - tellij.psi.stubs.StubIndexImpl - All stub exts enumerated:41, number of extensions:50 
2019-08-13 22:12:09,083 [   6826]   INFO - tellij.psi.stubs.StubIndexImpl - stub exts update scheduled:0 
2019-08-13 22:12:09,085 [   6828]   INFO - il.indexing.FileBasedIndexImpl - Index java.auto.module.name will be built. 
2019-08-13 22:12:09,088 [   6831]   INFO - il.indexing.FileBasedIndexImpl - Index GroovyDslFileIndex will be built. 
2019-08-13 22:12:09,098 [   6841]   INFO - il.indexing.FileBasedIndexImpl - Index FrameworkDetectionIndex will be built. 
2019-08-13 22:12:09,111 [   6854]   INFO - il.indexing.FileBasedIndexImpl - Index TodoIndex will be built. 
2019-08-13 22:12:09,167 [   6910]   INFO - il.indexing.FileBasedIndexImpl - Index IdIndex will be built. 
2019-08-13 22:12:09,171 [   6914]   INFO - il.indexing.FileBasedIndexImpl - Index Stubs will be built. 
2019-08-13 22:12:09,282 [   7025]   INFO - ij.psi.stubs.StubUpdatingIndex - Following new file types will be indexed:Groovy,HTML,Properties,JAVA,XML,Kotlin,KJSM,kotlin_builtins,CLASS,DGM File Type,KNM 
2019-08-13 22:12:09,420 [   7163]   INFO - j.ide.ui.OptionsTopHitProvider - 961 ms spent to cache options in application 
2019-08-13 22:12:09,420 [   7163]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.OptionsTopHitProvider$Activity took 961 ms 
2019-08-13 22:12:09,529 [   7272]   INFO - il.indexing.FileBasedIndexImpl - Index Trigram.Index will be built. 
2019-08-13 22:12:09,537 [   7280]   INFO - il.indexing.FileBasedIndexImpl - Index fileIncludes will be built. 
2019-08-13 22:12:09,540 [   7283]   INFO - il.indexing.FileBasedIndexImpl - Index DomFileIndex will be built. 
2019-08-13 22:12:09,543 [   7286]   INFO - il.indexing.FileBasedIndexImpl - Index RelaxSymbolIndex will be built. 
2019-08-13 22:12:09,546 [   7289]   INFO - il.indexing.FileBasedIndexImpl - Index XmlTagNames will be built. 
2019-08-13 22:12:09,549 [   7292]   INFO - il.indexing.FileBasedIndexImpl - Index XmlNamespaces will be built. 
2019-08-13 22:12:09,552 [   7295]   INFO - il.indexing.FileBasedIndexImpl - Index html5.custom.attributes.index will be built. 
2019-08-13 22:12:09,555 [   7298]   INFO - il.indexing.FileBasedIndexImpl - Index SchemaTypeInheritance will be built. 
2019-08-13 22:12:09,558 [   7301]   INFO - il.indexing.FileBasedIndexImpl - Index json.file.root.values will be built. 
2019-08-13 22:12:09,561 [   7304]   INFO - il.indexing.FileBasedIndexImpl - Index ImageFileInfoIndex will be built. 
2019-08-13 22:12:09,564 [   7307]   INFO - il.indexing.FileBasedIndexImpl - Index bytecodeAnalysis will be built. 
2019-08-13 22:12:09,568 [   7311]   INFO - il.indexing.FileBasedIndexImpl - Index java.null.method.argument will be built. 
2019-08-13 22:12:09,571 [   7314]   INFO - il.indexing.FileBasedIndexImpl - Index java.simple.property will be built. 
2019-08-13 22:12:09,574 [   7317]   INFO - il.indexing.FileBasedIndexImpl - Index java.fun.expression will be built. 
2019-08-13 22:12:09,578 [   7321]   INFO - il.indexing.FileBasedIndexImpl - Index java.binary.plus.expression will be built. 
2019-08-13 22:12:09,582 [   7325]   INFO - il.indexing.FileBasedIndexImpl - Index jvm.hierarchy will be built. 
2019-08-13 22:12:09,586 [   7329]   INFO - il.indexing.FileBasedIndexImpl - Index RefQueueIndex will be built. 
2019-08-13 22:12:09,589 [   7332]   INFO - il.indexing.FileBasedIndexImpl - Index XsltSymbolIndex will be built. 
2019-08-13 22:12:09,593 [   7336]   INFO - il.indexing.FileBasedIndexImpl - Index xmlProperties will be built. 
2019-08-13 22:12:09,595 [   7338]   INFO - il.indexing.FileBasedIndexImpl - Index ant-imports will be built. 
2019-08-13 22:12:09,600 [   7343]   INFO - il.indexing.FileBasedIndexImpl - Index FormClassIndex will be built. 
2019-08-13 22:12:09,603 [   7346]   INFO - il.indexing.FileBasedIndexImpl - Index editorconfig.index.name will be built. 
2019-08-13 22:12:09,607 [   7350]   INFO - il.indexing.FileBasedIndexImpl - Index groovy.trait.fields will be built. 
2019-08-13 22:12:09,610 [   7353]   INFO - il.indexing.FileBasedIndexImpl - Index groovy.trait.methods will be built. 
2019-08-13 22:12:09,612 [   7355]   INFO - il.indexing.FileBasedIndexImpl - Index IdeaPluginRegistrationIndex will be built. 
2019-08-13 22:12:09,615 [   7358]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.versions.KotlinJvmMetadataVersionIndex will be built. 
2019-08-13 22:12:09,619 [   7362]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.versions.KotlinJsMetadataVersionIndex will be built. 
2019-08-13 22:12:09,621 [   7364]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex will be built. 
2019-08-13 22:12:09,624 [   7367]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex will be built. 
2019-08-13 22:12:09,627 [   7370]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex will be built. 
2019-08-13 22:12:09,631 [   7374]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFilePackageIndex will be built. 
2019-08-13 22:12:09,634 [   7377]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinModuleMappingIndex will be built. 
2019-08-13 22:12:09,637 [   7380]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinPackageSourcesMemberNamesIndex will be built. 
2019-08-13 22:12:09,641 [   7384]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.idea.vfilefinder.KotlinJvmModuleAnnotationsIndex will be built. 
2019-08-13 22:12:09,646 [   7389]   INFO - il.indexing.FileBasedIndexImpl - Index org.jetbrains.kotlin.ide.konan.index.KotlinNativeMetaFileIndex will be built. 
